                                          6      0.091  2.832E-02  3.163E-02  1.166E-01
                                          4      0.159  3.904E-02  4.004E-02  2.569E-02
                                          3      0.244  7.655E-01  7.721E-01  8.569E-03
                                          2      0.294  1.554E-01  1.562E-01  5.422E-03
  8   0.328600   1.0  1             4 u                      1+  0
                                          6      0.094  2.024E-02  2.240E-02  1.069E-01
                                          5      0.161  5.059E-01  5.191E-01  2.600E-02
                                          3      0.247  2.024E-01  2.042E-01  9.000E-03
                                          2      0.297  2.530E-01  2.543E-01  5.290E-03
  9   0.344600   0.0  1   1.00E-09  3 u                    (0)+  0
                                          6      0.110  3.066E-02  3.279E-02  6.969E-02
                                          3      0.263  8.759E-01  8.821E-01  7.109E-03
                                          2      0.313  8.409E-02  8.507E-02  1.175E-02
 10   0.383290   2.0 -1   1.00E-09  4 u                      2-  0
                                          6      0.149  1.303E-01  1.332E-01  2.261E-02
                                          5      0.216  1.533E-02  1.544E-02  7.448E-03
                                          3      0.302  7.663E-01  7.684E-01  2.850E-03
                                          2      0.351  8.276E-02  8.291E-02  1.882E-03
 11   0.390193   3.0  1   1.00E-09  2 u                      3+  0
                                          4      0.223  7.447E-01  7.528E-01  1.100E-02
                                          1      0.390  2.465E-01  2.472E-01  2.728E-03
 12   0.425290   0.0  1             2 u                    (0)+  0
                                          6      0.191  9.211E-02  9.359E-02  1.604E-02
                                          3      0.344  9.031E-01  9.064E-01  3.692E-03
 13   0.458120   1.0  1             5 u                      1+  0
                                          9      0.114  4.588E-02  4.881E-02  6.378E-02
                                          7      0.133  7.406E-02  7.718E-02  4.215E-02
                                          6      0.223  2.622E-02  2.650E-02  1.071E-02
                                          3      0.377  1.901E-01  1.906E-01  2.966E-03
                                          2      0.426  6.554E-01  6.569E-01  2.218E-03
 14   0.485324   4.0 -1   4.10E-09  3 u                      4-  0
                                         11      0.095  5.866E-03  6.370E-03  8.584E-02
                                          4      0.319  5.333E-01  5.346E-01  2.454E-03
                                          1      0.485  4.586E-01  4.590E-01  8.107E-04
 15   0.508820   3.0  1             2 u                      3+  0
                                          4      0.342  3.000E-01  3.011E-01  3.733E-03
                                          2      0.477  6.977E-01  6.989E-01  1.711E-03
 16   0.539960   2.0  1             1 u                      2+  0
                                          3      0.458  9.981E-01  1.000E+00  1.872E-03
 17   0.566520   5.0 -1   2.00E-09  1 u                    5(-)  0
                                         14      0.081  8.624E-01  1.000E+00  1.596E-01
 18   0.571910   2.0  1             3 u                      2+  0
                                          5      0.404  1.433E-01  1.436E-01  2.510E-03
                                          3      0.490  1.390E-01  1.392E-01  1.605E-03
                                          2      0.540  7.163E-01  7.172E-01  1.289E-03
 19   0.581560   1.0  1             4 u                      1+  0
                                          7      0.256  2.980E-01  3.003E-01  7.614E-03
                                          5      0.414  4.258E-01  4.268E-01  2.374E-03
                                          3      0.500  2.044E-01  2.047E-01  1.534E-03
                                          2      0.550  6.812E-02  6.821E-02  1.239E-03
 20   0.592480   2.0  1             4 c                   1+,2+  0
                                          8      0.264  5.649E-02  5.689E-02  7.056E-03
                                          6      0.358  1.193E-01  1.197E-01  3.353E-03
                                          5      0.425  1.946E-01  1.950E-01  2.233E-03
                                          2      0.560  6.277E-01  6.284E-01  1.185E-03
 21   0.625250   4.0  1             3 u                      4+  0
                                         11      0.235  3.467E-01  3.500E-01  9.700E-03
                                          4      0.458  9.904E-02  9.923E-02  1.873E-03
                                          1      0.625  5.502E-01  5.508E-01  9.271E-04
 22   0.641780   3.0  1             1 u                      3+  0
                                          5      0.474  9.983E-01  1.000E+00  1.733E-03
 23   0.683930   0.0 -1             3 u                     (0)  0
                                          7      0.358  3.400E-01  3.445E-01  1.319E-02
                                          6      0.449  6.296E-01  6.302E-01  9.862E-04
                                          5      0.516  2.518E-02  2.530E-02  4.527E-03
 24   0.688100   3.0  1             3 c                 (3+,4+)  0
                                         11      0.298  5.960E-02  5.992E-02  5.252E-03
                                          5      0.520  1.937E-01  1.940E-01  1.405E-03
                                          5      0.521  7.451E-01  7.461E-01  1.399E-03
 25   0.698850   3.0 -1             1 u                      3-  0
                                         10      0.316  9.955E-01  1.000E+00  4.548E-03
 26   0.721860   3.0  1             4 u                     (3)  0
                                          5      0.554  4.562E-02  4.567E-02  1.216E-03
                                          4      0.555  1.642E-01  1.644E-01  1.211E-03
                                          3      0.640  3.330E-01  3.334E-01  1.202E-03
                                          2      0.690  4.562E-01  4.565E-01  7.454E-04
 27   0.772270   3.0 -1             2 u                      3-  0
                                         14      0.287  2.648E-01  2.664E-01  5.739E-03
                                         10      0.389  7.316E-01  7.336E-01  2.747E-03
 28   0.778940   4.0 -1             2 u                     (4)  0
                                         25      0.080  2.322E-02  2.708E-02  1.660E-01
                                         14      0.294  9.677E-01  9.729E-01  5.424E-03
 29   0.815430   3.0  1             3 u                     (3)  0
                                         16      0.276  1.115E-01  1.122E-01  6.344E-03
                                          5      0.648  3.802E-01  3.805E-01  8.565E-04
